c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
b,a,a,a,a,0.1099057926851439,1.0664314305733675,2.2795111392441187,0.5841204366516725,0.9282591391408446,A
b,b,a,a,b,-0.8308337478278899,1.023386486371956,1.6122671530852437,0.4277783585797419,0.6608044657620287,A
b,b,b,a,b,1.0177965007661371,1.8524342337920288,3.880922189092233,-0.2286304499137996,1.0090204658339856,A
b,b,b,b,a,-0.911734758549682,-0.5419422096289329,-1.395698020309732,-0.5663299112015635,-0.4827058981074775,B
a,b,b,a,b,2.317115836513241,0.8909214775564398,1.9361471265743444,1.1268603075705412,1.209987416119766,A
a,b,b,b,a,-0.6907805774171047,1.3204403285694848,2.6568024450051246,-0.1773257250332995,0.6972971147801673,A
a,b,b,b,a,0.9080979399107236,-1.018852579389474,-1.9580443370574483,0.1649017914890492,-0.5177730295591655,B
b,b,b,a,b,0.1149649586075297,2.38836788237358,4.976871346698491,0.5356792065267805,1.6364695661318842,A
a,b,b,b,a,0.8058926860468459,-0.8375524163500878,-1.4760593784823586,-1.44346173104811,-1.1931262670108906,B
a,a,a,a,a,1.4140921259157526,-0.3200107687352723,-0.7543746176454502,0.959126944634029,0.3004704440763005,A
b,a,a,b,b,1.001267073805684,0.5612733167055444,0.9998337575330634,-1.923748828651106,-0.9074169802917852,B
a,a,a,b,b,0.1559551372186045,-1.24595678291214,-2.4020066690648454,-0.2380802195752308,-0.7527399695820639,B
b,a,a,b,b,1.5117469507672554,-1.184095738609087,-2.6398114280399554,-0.2364320075050261,-0.4848605166303583,B
b,b,b,a,a,0.5509972205187721,0.3125735360369673,0.8769836489760672,0.9909235873529882,0.8989250711172453,A
b,a,a,a,a,-0.4225426475266642,0.7433059071724205,1.1599085593667031,1.2544447560754195,0.921757018778085,A
a,a,a,b,b,0.7401630403733302,0.6332633057987361,1.430746271935078,-1.6173649708247295,-0.6388903326738834,B
b,b,b,b,a,1.0707760639616606,-0.2073847818987438,-0.1585913218731255,-0.5913615200765087,-0.2719042792681804,B
a,a,a,b,b,-0.3109177107576985,-0.1485922634405932,0.1220474953082437,-0.1557072823448704,-0.1307727001390199,A
a,a,a,b,b,-0.1078148636226162,-1.0277994323793502,-1.664909267861302,-1.087921164463331,-0.9917060444519616,B
a,a,b,a,a,0.5389967716338914,1.6837133948215204,3.211541581450913,0.0717863203113266,0.7505097135084169,A
a,a,a,a,a,-2.414952090658862,1.754313858681763,3.398015129103184,0.5155765936694173,1.1174011200095089,A
a,a,a,b,a,-0.6033382252801635,-0.6719002869632025,-0.8611863533597774,-0.4984146172809719,-0.9095774826473206,B
b,b,b,b,a,0.5839632637806363,-1.164058979849404,-2.584805510835816,-3.6424022244867698,-2.324858542829423,B
a,b,b,a,b,0.999809562961348,0.0867009618113638,0.1259726170240727,0.4135504069050947,0.2524736146475417,A
a,a,a,b,b,-0.5866254469288082,-0.1157845927714358,-0.575015859355404,-0.1160002409050543,-0.1001953986581485,A
b,a,a,b,b,-0.5014096594618087,2.4490189503792603,4.387168646210785,-0.6269455375455376,1.0884056986384354,A
b,b,b,a,b,-1.4262033929863858,-0.3400630439245688,-0.3715880188734218,0.2819400784164437,-0.0521359882144014,B
b,a,a,a,a,0.8958016625515001,0.303376514609404,0.6237310685422485,1.6357824447528049,0.9067955728398718,A
a,b,b,b,a,1.1578218298025789,0.510604020213955,0.6911198511191567,-0.2262964399007685,-0.0675997572727234,B
a,b,b,a,b,1.3850158815500755,-0.2663810742146315,-0.2035038734535642,1.2419701691949443,0.4950761510305713,A
a,a,a,a,b,-0.0837224445772821,-0.4041784454295912,-0.8587881339998255,0.2128990813593066,0.127303714364996,A
b,b,b,b,a,0.0436966839209823,-0.8631969980559873,-1.95946485945546,-0.0817971879168452,-0.4545295151244404,B
a,a,a,b,b,0.2056527015760696,0.3867607104492659,0.5478543894491794,-0.6648611876004072,-0.3102896616987787,B
b,a,a,b,b,-0.7233288385520746,-0.8956773462708708,-2.0083044367790768,0.9868066375284822,-0.1239398103437688,A
b,b,b,a,a,-0.1329251346712086,-0.2008766371459276,-0.4335143827847821,1.0946412308312874,0.4640858296884722,A
a,b,b,a,a,0.4444671480377499,0.1536551612536129,0.0178186702703413,1.4658689683311583,0.9053702330318087,A
a,a,a,b,a,-2.6031645839027124,0.2959183590875791,0.7727127534958937,-0.0082238117135325,-0.0854246113777272,A
b,b,b,a,a,0.7579533180461514,0.9999640896296292,1.8653719092135963,-0.0014833744087008,0.3692492963100392,A
a,a,a,b,b,-1.8316284554708808,0.1256546798939245,0.0802391881983137,-1.198513956129563,-0.5331576429062217,B
a,a,a,a,a,0.1381157901084842,1.0930562408632134,2.376506148045992,2.567587041461642,2.020779912427565,A
a,b,b,b,a,-0.2056746558668397,-0.4821179543622488,-0.8699846783360304,-1.2532304022830552,-0.996039100887866,B
b,b,b,a,b,-0.1060623863989326,0.2997163237821722,0.4957561680069239,0.2634592488622919,0.3183025574693361,A
a,b,b,a,b,0.7896149698079745,0.7259402468358238,1.6365227886631784,1.3101600297953646,1.2150049290018938,A
a,a,a,b,b,-1.6357369466879572,0.5658492032507125,1.7153545989418366,-1.0450989411537073,-0.1806308914678208,B
a,a,b,a,a,0.7926898273466274,-0.6870901060769379,-1.2984861740149476,0.2557937809150264,-0.214402415256674,B
b,b,b,b,a,0.9264664765243532,-0.4277301320972118,-0.4460413454682512,-0.0393934828243048,-0.2202830279338271,A
a,a,a,a,b,-1.3894005171890382,-0.1260225449425799,-0.148251049516488,0.8772967188684708,0.4759686508428248,A
a,b,b,a,b,1.1475534667405929,-1.3937448495365297,-2.6174972520959088,0.4013947800672696,-0.3654285096243039,B
a,a,a,a,a,-1.245050688134128,0.3383712807191386,0.7443630830109416,0.2299763166613236,0.2551943634891481,A
b,b,a,b,a,-0.8609492057241411,-0.1153254713583147,-0.323724532078356,-0.2625952682166604,-0.2957296016487748,B
a,a,a,b,b,1.0811498142076346,-0.6327846301598122,-1.2565450656011934,-0.064341638462585,-0.4825378123748486,B
a,b,b,b,a,1.105987206078482,-1.353268829608436,-2.7735761645828543,-0.0946949995783209,-0.5376606476434228,B
b,a,a,b,b,0.2685620215401461,0.0737624616471232,0.0916310843428219,-0.0588834091229835,-0.0239778252096837,A
a,b,b,a,b,-0.7455300278365913,0.6067533135456764,1.195481185036093,0.721436288901541,0.8661031809258339,A
b,a,a,a,a,-2.2074565892198432,-2.127234470276938,-4.046857238219267,1.16580985009954,-0.2508034664049338,A
b,a,b,b,b,-0.6265498097278598,0.6238460315166005,1.620527358295697,-0.1904088442562361,0.2861105180956478,A
a,b,b,b,a,-1.200958768069889,-0.8856357520582764,-2.055858894995987,-0.5868637162294577,-0.8642780877157167,B
b,b,b,a,b,0.2353863559332165,1.313011547128577,3.0498755513994538,0.2959947042512083,0.7384177682669312,A
b,b,b,a,b,-1.321756262749909,-1.441304885874367,-2.9959525591599934,1.570340753969996,0.1692242983290617,B
b,b,b,b,a,0.9541095664517047,-0.3228689897309557,-1.0932487037490397,-0.2424163281068102,-0.3345870955821555,B
a,a,b,a,a,-0.1565457220173957,0.8083479416763306,1.3371231850653351,1.6647828681564445,1.0681332857407335,A
a,a,a,b,b,-1.0101907820462952,-0.931173829624652,-1.885578740658192,-0.6384350993633243,-0.6696014937885605,B
b,a,a,a,a,-0.5246962887124588,-1.2077595571099908,-2.0850360846793303,0.0341890272717255,-0.6907913967090561,B
b,a,a,b,a,-0.0138803927135103,-0.5991255722025829,-0.8395856683233608,-1.0193565914703602,-0.7149715782671866,B
a,b,b,b,a,-0.4251793382137716,1.6041613800561674,2.886944821408321,-0.155622389239249,0.6293859254934984,A
a,b,b,b,b,-0.3568402069561661,-0.6115101059870497,-1.0555542909029465,-0.6512870307512103,-0.5542728842728291,B
a,b,b,a,b,-0.1827313733801933,0.4047202607156307,0.5325630443394554,1.728722428625968,1.1276422607512635,A
b,a,a,b,b,0.4644883384847153,-0.984137287829098,-2.1531432176981915,-0.3385253533397971,-0.7677278935931329,B
a,b,b,a,b,0.2478459412357951,-0.1387176345727199,-0.2081703534680957,0.6226388150969352,0.2161071515199873,B
a,b,b,a,b,0.705737370657824,0.4791133969786341,0.7433019605499083,0.3542583909585695,0.5623540673957192,A
b,a,a,b,b,-0.4282436028745047,1.574979968267315,3.321312108860041,-1.3694921497680546,0.1230774000653271,B
b,a,a,b,b,0.9268545893990304,0.5087276066231254,0.8235256602216733,-1.8541515032845264,-0.521380122756387,B
b,a,b,b,b,-0.3050049392266445,0.1353189754666909,0.2218259237746196,-0.13887751415674,-0.1297817413705773,B
b,b,b,a,b,-0.8871468014836227,0.4943430469716356,0.9679586815507316,0.5055690998345153,0.5097473388520696,A
a,b,b,a,b,-0.9442169684081166,-0.4189034000302876,-0.4640798934927654,0.4199482253068233,-0.1561182028617452,B
b,a,a,b,b,0.5537236778488139,0.8834684588642618,1.8153701593208,1.1622053952935758,0.9745137916114328,A
a,a,a,b,b,0.9068808131616556,0.4133353486510473,0.6898481267927057,-2.5505508322192445,-0.9902067450279092,B
a,b,b,a,b,0.2615293596761565,-0.6928142870952646,-1.2252887577658609,-1.0910578471239585,-0.8894697454573672,B
a,a,a,b,b,0.8817473454418936,0.3225689884796935,0.6186025723147388,-1.6356958537848063,-0.8729814770960956,B
a,a,a,a,a,0.2197171945490903,-0.5511456517338338,-1.3695537563896576,1.7433279864981122,0.5693256772029399,A
a,b,b,a,b,0.7636254792344565,-1.354855489832068,-2.953392160320924,-1.3454069118614116,-1.287090824328164,B
b,b,a,a,b,-1.592774552133858,-0.0438862382168463,-0.5139226920663779,0.2021325512685159,0.0193406902421066,A
b,b,b,b,b,-1.5445818747140692,-1.2874207665676989,-2.6788899484666664,-0.5042659515111053,-0.6587657355681809,B
b,b,b,b,a,0.2661184651088371,0.1503904179187206,0.0711844924132788,-0.6290221087923873,-0.1498162381537079,B
b,b,b,b,b,-0.2831944365459884,-0.9367625355353568,-1.8614072098936,-1.0302164670458762,-0.927541212902676,B
a,b,b,b,a,0.7273778978386465,-0.6344817026249139,-1.26294822024311,-0.0604073394048649,-0.3840721647417789,B
b,a,a,b,b,-1.1962389580519894,0.4358735579236935,1.2655404587984267,-0.099906416009825,0.0780885123344816,B
b,a,a,b,b,-0.8824111086308469,-0.5618487516932941,-1.331891854409904,-0.236461705659275,-0.2078551930780139,A
a,a,b,b,b,-0.5917063229522995,-0.7166472998247083,-1.1604896324014222,-1.0688730846853216,-1.04540402377115,B
a,a,a,a,a,1.9576910748518856,0.2130964881537021,0.565901913097764,0.4298146939410963,0.3494036120635216,A
a,b,b,a,b,-0.7634432067126357,-0.2088037965689703,-0.3191365056211462,0.2870869269406274,0.1529747933056269,B
a,b,b,a,b,-0.4974108329203754,-0.1641734444378647,-0.040792553996891,0.2086670125761481,-0.0409861079592065,B
b,a,a,b,b,-1.3375412633038175,-1.5511352022773877,-3.1851630363089942,-1.964538855041554,-1.5765076255430626,B
b,b,b,b,a,0.3005760068113854,-1.1016904863674342,-1.9520735588836928,-0.4737362123141895,-0.677180188540631,B
b,b,b,b,a,-0.0772299413374952,-0.2370858233793666,-0.1846117033100661,-1.4993699861089524,-0.8257620445303157,B
a,b,b,b,a,0.1265973850075727,0.7213480385470605,1.5447662688942474,-0.909827796172161,-0.1081166478637579,A
a,a,a,a,a,-0.7808418962478109,-1.152662718539663,-1.994984256771411,0.0295973318762001,-0.5325091536452766,B
b,a,a,a,a,0.4942536033029175,1.5262413043351235,2.911681003425587,0.7801279561349157,1.0432605947014888,A
a,b,b,b,b,-0.1997143156788154,0.1409469416442791,0.1921313912253062,0.3129052799143119,0.1724690742462566,A
b,a,a,b,b,-1.0001357584820365,0.917577974872891,1.8784430497351363,-0.0683318261352504,0.5823572940200691,A
b,a,a,b,b,0.8234054967391229,0.6166649842613711,1.544117213680926,-0.2234802842930894,0.1668376572220897,A
a,a,a,a,b,-0.7974604832222608,1.1617276742176903,2.375798091233553,1.264863647144301,1.2206098625423227,A
a,a,b,a,a,-0.1679975026555386,-1.2876894549040068,-2.833611949619821,0.1879152763983905,-0.5401324701972542,B
a,a,a,a,a,0.1555529817701502,-0.2561054790668364,-0.3660608781947131,1.3693849649489025,0.3897838090196692,A
b,a,a,a,a,-0.4729374683833736,0.872649300428561,1.9819033354857805,1.1627802025017553,1.094797963376989,A
a,b,b,b,a,-1.074516806816631,-0.0003584624914398,-0.2244690747050623,-1.4417628562224498,-0.7552673519847629,B
b,b,b,b,a,-0.3249653622122714,-0.984370523378859,-1.5393369607159697,0.4721773455307141,-0.098022361979195,B
a,a,b,a,a,0.349588623157902,-0.1461698696629289,-0.3173071927189315,1.9552496189122488,0.7842829230418789,A
b,b,a,b,a,1.4836013661285148,0.131996152264662,0.500760885141406,-0.1884364423432717,0.3010253430184174,A
a,b,a,b,a,-0.8832257879391011,-1.918890927628463,-3.918618836042601,0.4525241727629383,-0.9510760447655304,A
b,a,b,b,b,-0.0741847676133696,-1.1456103927652654,-2.409307640686937,-1.2438822846616358,-1.2950863065616405,B
a,b,b,a,b,-0.1725465556011068,-1.6895299875582934,-3.67554879304012,0.6137750815427285,-0.3916181921289027,B
b,b,b,a,b,0.5157194491337269,-0.046837475248014,-0.3420264180073986,2.810789144561147,1.4289700195036072,A
b,a,a,a,a,0.2713885683955284,1.6724554769358722,3.375987036603155,0.2816233437022635,1.1632929475040923,A
b,a,a,b,b,-0.4063442580883026,0.6202165192225838,1.214548571653025,-1.7741430808310947,-0.4598913295664458,B
b,b,b,a,b,1.5082988653204974,-0.1384796111498795,-0.264389451258003,0.616174073042351,0.138649736474763,B
a,b,b,a,b,0.0704526674176649,-0.8657096951152379,-1.7347778559124425,1.127950432948441,0.1320943987745549,B
b,b,a,a,b,0.447010602446527,0.939618827022145,1.5202168229406177,0.9876138111364476,1.0034541474040115,A
b,a,a,a,a,-1.327754716457295,-0.1948048699399255,-0.2026756947365175,0.7556408595061244,0.0382650391998809,A
a,a,a,a,a,0.0665064424710719,0.6744050820285842,1.4176870356233566,0.5979812672852949,0.5250300719232619,A
b,b,b,b,a,0.1479206291905579,0.8484482059240119,1.831066731861832,-0.8212727820672395,-0.0790273541731176,A
a,b,b,b,a,0.7832171387000219,-0.8370688357598283,-1.7032753693060558,-0.7128080446365921,-0.8129351939477645,B
b,a,a,a,a,-0.5257256701455153,1.4889470547495054,3.013714014627072,0.2806838856474785,0.9179310734002812,A
b,b,b,a,b,-0.087821956330246,-1.8986478537331264,-4.044542842836501,-0.173132849156508,-1.1177804719168345,B
b,b,b,b,a,0.549437599695231,-0.4841813671921861,-1.2664869866558046,-0.2738255372763215,-0.2323961704842519,B
b,b,b,a,a,0.1749150266940739,-0.4117172011887081,-0.5677683264108607,0.2521599468304131,-0.3176593736273079,B
b,a,b,a,a,-1.91140106038875,0.8843533001831865,1.7451569283361037,0.8078546693341789,0.8937905312341705,A
b,b,b,b,a,0.4821840479627894,-0.5432491394844837,-0.9620237734620404,0.2005393853268559,0.109456277595198,B
a,b,b,a,b,-1.2959393745218808,0.411929633318193,0.5355638405473184,-1.0264760293777602,-0.2703067710203724,B
b,a,a,a,a,-0.189236816398301,-2.1337222880344884,-4.027682570885752,0.6584251939777925,-0.806172561924477,A
a,a,a,a,a,-0.3195463670471467,0.524254831593427,0.8995674896139503,1.5099170192698128,1.074558337842009,A
b,b,b,b,a,0.8178237728693476,-1.855455621903752,-3.9579109335647167,-1.700719723064941,-1.663132295061857,B
b,a,a,a,a,1.052563499512892,0.985891886288822,1.989568659129788,1.594489783431471,1.3795928526181251,A
b,a,a,b,b,-0.9582631720208318,-0.6095578397184956,-1.0816407963250756,-1.64678117214037,-0.9505853262048958,B
a,b,b,a,b,1.1265420031495037,0.8259551480788585,1.4724182723819226,0.3434220938820749,0.7053968584617525,A
b,b,b,a,b,0.4697379627629075,0.4542801697255317,0.6040379780275096,0.0300839913129955,0.1062262440066652,A
a,a,a,a,a,-0.4716960862884383,1.1882671504906053,2.1816579867028403,0.9603988551464816,0.8535421780921484,B
b,a,a,b,b,-2.1039409810579213,0.6666101591678019,0.8834181878223023,-0.1837138144804399,0.2384768889212019,A
a,b,b,a,b,-0.1324104289519783,1.0005534264225808,2.186308330901978,-0.4972520946458884,0.3039846028077431,A
b,b,b,b,a,0.4266209876821265,0.4469647149476806,1.2627993527615464,-0.7111967120971026,-0.0220791166430991,A
a,b,b,b,a,-1.0679828798134436,0.2527018536940646,-0.0055994759552892,0.5919903849734107,0.5058672594001656,A
b,b,b,b,b,-1.2897114835429242,0.7691217215162168,1.331589085045178,-0.5225818345712513,0.1592985679136725,A
b,b,a,b,a,-1.4081800694899094,-0.7434913441667395,-1.5547127966258607,-0.6177271708263072,-0.750804393694588,B
a,b,b,a,a,0.1188799058969565,0.7859450002334478,1.2929583760615668,0.1088005702904309,0.3639109576713511,A
b,a,a,a,a,0.336109987384222,-0.6073008807377731,-1.5804256978164233,0.8077712872094157,0.2461326597684473,A
b,a,a,a,b,-0.3872478381585784,0.0265090360226509,0.1346206707911888,1.3425411783945196,0.8312078345154383,A
a,a,a,b,b,1.7792058045843289,0.6482969399955222,1.3373213141522702,-0.1433267090224552,0.4858012580773207,A
b,b,b,b,b,-0.9036341578349966,0.5798734056818035,1.168022443427748,-0.966023932400954,-0.2224011603485273,B
a,b,b,a,b,0.2071588360557718,-0.4876028435627781,-1.058548720351592,1.0259081857255428,0.170049836130012,B
a,a,a,b,b,0.0539899933150113,0.3965571213869543,1.043576467914481,-2.135436241644326,-0.9085602787435904,B
a,b,b,a,a,-0.8316580045862091,-1.1304772221452883,-2.4292058543228783,0.7010165960039266,-0.3271652892368981,B
a,b,b,a,b,-1.1270845862418486,-1.0480765360460784,-1.7032367806346929,-0.0909738047180726,-0.7406553005894336,B
a,a,b,a,a,1.1773869102152246,0.2415738504286801,0.7295194026972258,1.3757120319911134,0.8078718790748198,A
a,b,b,a,b,0.9327483383157512,0.583437764808574,1.0572262058481172,1.073280114863617,0.8674632494822943,A
a,b,b,a,b,0.8036324912405485,0.5285939676644599,0.5958974282597789,0.387414678907728,0.4967935665567735,A
b,b,b,b,a,0.702582988825573,0.7789338680937687,1.236384133209837,-0.5467788498747883,-0.104086110080522,A
b,a,b,a,a,1.2917318633526276,0.4281417118961239,1.0456473718396966,-0.4515795199962784,0.1886280041541393,A
a,b,b,a,b,1.7685885976114195,1.0522077524001456,2.285766693301518,0.5837161891541275,0.6625931387627726,A
a,a,a,b,b,0.3546578469797435,-1.9848044639301765,-4.083626663606701,-1.8475048223448616,-1.903848613107688,A
a,b,a,a,b,-0.3594669943114172,1.113051416486141,2.075512720274144,1.7499401035048,1.550925681546933,A
a,b,b,a,b,0.3460352089000478,0.8964644389187466,1.8193616242489208,-0.130679170578126,0.3922270346497611,A
b,b,b,a,b,0.8066972306684451,0.2765850591782045,0.5940609680724702,1.0639140670469016,0.6804761173116037,A
a,a,b,a,a,-0.4805558066106134,-0.5021069560327334,-1.264985286368896,0.031576283506099,-0.210093591682139,B
a,a,a,b,b,-0.995044661995118,-0.0323103738654881,-0.3488875279718444,-0.0269081745365051,-0.15786079679737,B
a,b,b,b,a,-0.7594856516830895,0.6279831132151873,1.5424728649379202,-0.4301346473582669,0.155611559339037,A
a,b,b,a,b,-1.130922989233211,-0.5617424355232382,-1.40151968304136,0.6863969515580541,0.0958200247290414,B
a,a,b,a,a,-0.2138175124671393,0.3812747892234177,0.4616262065816495,0.7868721839648265,0.7796419580142984,A
a,a,a,b,b,-0.6611260361686254,-0.5210509807935406,-1.266361835599726,0.6965665751341487,0.1514078413740604,A
a,a,a,a,a,-1.1514327549190733,-0.4867541342024346,-0.929895981303206,0.5151439501958351,-0.0013115288971504,A
b,a,a,b,b,1.8702986767968588,-0.3294885055307839,-0.6083635305705676,-2.105304565679122,-1.2370262140170427,B
b,a,b,b,b,-0.356744575106651,-1.5240035591267975,-2.987876266290955,-0.5938443289533887,-1.245018791189556,B
b,b,b,a,a,-0.3713070696690345,1.870690018101573,3.775890929086729,-0.1913597896176554,0.679720509663673,A
a,a,a,b,b,0.426142488214478,-0.2946627174292034,-0.6039437034279125,-0.3490994875411581,-0.2501242446180796,B
b,a,a,b,b,-0.7319717487356793,0.8969986825933993,1.691601466391112,1.579566515289677,1.2659152281863004,A
b,a,a,a,a,-0.1763460015586934,0.290412103095333,0.3523855832727989,0.5818151570093114,0.4071954604730183,A
b,b,b,b,a,-0.2779852691371371,-0.5818458103675076,-0.9084907656291824,-1.4327274923162463,-0.926279169574299,B
b,a,a,b,b,-0.5960995668854345,0.095338591739737,-0.2587539269148706,0.1755852872160429,0.1118266842551644,A
a,b,b,b,a,-0.3651757814984065,1.29333357508728,2.689488522561109,-0.606592646893964,0.2395290521129469,A
