,c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
339,,,,,b,,1.1617276742176903,2.375798091233553,1.264863647144301,1.2206098625423227,0
340,,,b,,,,,,,-0.5401324701972542,1
341,,a,,a,a,0.1555529817701502,-0.2561054790668364,,,,0
342,,a,,,,,0.872649300428561,,,1.094797963376989,0
343,,b,,b,,-1.074516806816631,,-0.2244690747050623,,,1
344,,b,b,,a,,,-1.5393369607159697,,-0.098022361979195,1
345,,a,b,a,a,0.349588623157902,,,1.9552496189122488,,0
346,,,a,b,a,1.4836013661285148,,0.500760885141406,,0.3010253430184174,0
347,,b,,b,,,-1.918890927628463,,,-0.9510760447655304,0
348,,a,,,,-0.0741847676133696,-1.1456103927652654,,-1.2438822846616358,-1.2950863065616405,1
349,,,b,a,,,,,,,1
350,,,,,b,,,-0.3420264180073986,,1.4289700195036072,0
351,,,,a,a,0.2713885683955284,1.6724554769358722,3.375987036603155,,1.1632929475040923,0
352,b,,a,,,-0.4063442580883026,0.6202165192225838,,-1.7741430808310947,-0.4598913295664458,1
353,,b,b,a,,,,,0.616174073042351,0.138649736474763,1
354,,b,b,,b,,,-1.7347778559124425,1.127950432948441,,1
355,b,,a,a,,0.447010602446527,0.939618827022145,1.5202168229406177,0.9876138111364476,,0
356,,a,,,,-1.327754716457295,,,0.7556408595061244,,0
357,,a,a,a,a,,0.6744050820285842,1.4176870356233566,,,0
358,b,b,,b,,0.1479206291905579,0.8484482059240119,1.831066731861832,-0.8212727820672395,,0
359,,b,,,,,-0.8370688357598283,-1.7032753693060558,-0.7128080446365921,-0.8129351939477645,1
360,b,a,a,,a,,,,0.2806838856474785,0.9179310734002812,0
361,,b,b,,b,,,,,-1.1177804719168345,1
362,,,,b,,0.549437599695231,-0.4841813671921861,,-0.2738255372763215,-0.2323961704842519,1
363,b,b,b,,a,0.1749150266940739,,-0.5677683264108607,0.2521599468304131,,1
364,,,,a,,-1.91140106038875,0.8843533001831865,,,,0
365,b,b,,,a,,,,0.2005393853268559,,1
366,a,,b,a,,,0.411929633318193,0.5355638405473184,,-0.2703067710203724,1
367,,a,,a,a,,-2.1337222880344884,-4.027682570885752,,-0.806172561924477,0
368,,a,a,a,a,-0.3195463670471467,,0.8995674896139503,,1.074558337842009,0
369,b,b,,b,a,,-1.8554556219037517,,,,1
370,,,a,,,,,,1.594489783431471,,0
371,,a,a,,b,-0.9582631720208318,,-1.0816407963250756,-1.64678117214037,-0.9505853262048958,1
372,,b,b,,b,,,1.4724182723819226,,,0
373,b,b,,,b,,,,0.0300839913129955,,0
374,,a,a,a,a,-0.4716960862884383,1.1882671504906053,,0.9603988551464816,0.8535421780921484,1
375,b,a,a,,b,-2.1039409810579213,,0.8834181878223023,-0.1837138144804399,,0
376,a,b,,a,b,,,2.186308330901978,-0.4972520946458884,0.3039846028077431,0
377,,b,b,,a,,0.4469647149476806,1.2627993527615464,-0.7111967120971026,,0
378,,,b,b,a,,,,0.5919903849734107,0.5058672594001656,0
379,b,,b,b,,,0.7691217215162168,,-0.5225818345712513,0.1592985679136725,0
380,,b,a,b,,,-0.7434913441667395,,-0.6177271708263072,-0.750804393694588,1
381,,,b,a,,0.1188799058969565,0.7859450002334478,1.2929583760615668,0.1088005702904309,,0
382,,,,a,a,0.336109987384222,-0.6073008807377731,-1.5804256978164233,,,0
383,,a,a,a,,-0.3872478381585784,,0.1346206707911888,,,0
384,,,,b,,,,1.3373213141522702,,,0
385,b,b,,b,,,,1.168022443427748,,,1
386,a,,,a,b,0.2071588360557718,-0.4876028435627781,,1.0259081857255428,,1
387,a,,,,,0.0539899933150113,0.3965571213869543,1.043576467914481,-2.135436241644326,,1
388,,,,,,,,-2.4292058543228783,0.7010165960039266,,1
389,,,,,b,-1.1270845862418486,-1.0480765360460784,-1.7032367806346929,,-0.7406553005894336,1
390,a,,,,a,,0.2415738504286801,0.7295194026972258,,,0
391,,b,b,,,,0.583437764808574,,1.073280114863617,,0
392,a,,b,a,b,0.8036324912405485,,,,0.4967935665567735,0
393,b,,,b,a,0.702582988825573,0.7789338680937687,1.236384133209837,-0.5467788498747883,-0.104086110080522,0
394,b,,b,a,a,,0.4281417118961239,,-0.4515795199962784,,0
395,a,,,,,,,2.285766693301518,0.5837161891541275,,0
396,a,,,,b,,,,,-1.903848613107688,0
397,,,,,b,,1.113051416486141,2.075512720274144,,,0
398,a,,b,a,,,0.8964644389187466,1.8193616242489208,-0.130679170578126,0.3922270346497611,0
399,b,b,b,a,,,0.2765850591782045,,1.0639140670469016,0.6804761173116037,0
400,,a,b,a,a,-0.4805558066106134,-0.5021069560327334,-1.264985286368896,0.031576283506099,,1
401,,a,a,,,,,-0.3488875279718444,-0.0269081745365051,,1
402,,,b,b,,,0.6279831132151873,,-0.4301346473582669,,0
403,,,b,a,,,-0.5617424355232382,,0.6863969515580541,0.0958200247290414,1
404,,,b,a,,,0.3812747892234177,,,0.7796419580142984,0
405,,,a,,,,-0.5210509807935406,,0.6965665751341487,0.1514078413740604,0
406,a,a,a,,a,-1.1514327549190733,,-0.929895981303206,0.5151439501958351,,0
407,b,a,,b,,,,-0.6083635305705676,-2.105304565679122,,1
408,,,b,,,,,-2.987876266290955,-0.5938443289533887,,1
409,b,,b,a,,-0.3713070696690345,,,,,0
410,a,a,,b,,,-0.2946627174292034,-0.6039437034279125,,,1
411,,a,a,,,,,1.691601466391112,1.579566515289677,1.2659152281863004,0
412,,a,a,,a,-0.1763460015586934,,,,,0
413,b,b,,b,,-0.2779852691371371,,-0.9084907656291824,-1.4327274923162463,-0.926279169574299,1
414,,a,a,b,b,,0.095338591739737,-0.2587539269148706,,,0
415,,,b,b,a,,1.29333357508728,2.689488522561109,,0.2395290521129469,0
416,,,,,,,,,-0.0425070051171843,,0
417,,a,a,,a,,1.352179729766973,2.958795789887317,0.5170911998707705,,0
418,,a,a,b,a,-0.9251104700911152,,,,0.073662404613213,1
419,b,,,,,-0.6973168383874182,-0.384954086181609,-0.1865005307163181,0.0356716690191144,,0
420,,,a,b,a,-0.8983479532283082,,-1.2324464376203497,-2.2295840601511654,-1.3058678979948684,1
421,,,b,,,1.671642394963189,,,-1.716109695908547,,0
422,a,a,a,,b,,,0.8847855130336335,0.78084201852586,,0
423,b,,a,,a,-0.9353810328393608,,,-0.6027879855823609,,1
424,,,a,,,1.064137440144698,-0.1286208232277089,-0.0501985529714242,1.3187536637615511,,0
425,a,,,,,1.1293941562823406,,,,1.005307119583285,0
426,,,,,,,,1.2985575079184242,,,1
427,,a,a,,a,,,,2.23312636040525,,1
428,,b,,b,,0.2791136042891851,-0.6232274700059376,,,,1
429,,,,,b,-0.1873023142578408,-0.3480855645638694,-0.4781943451960993,,,1
430,a,,a,,a,0.4270835738389733,-0.8362786686267044,-1.2630725550507436,1.0430095302058104,0.2571697494094271,0
431,a,,,,b,,,,,1.5613799975159115,0
432,,,,a,a,,,,,,0
433,b,,,b,,0.0296346871774054,-0.816409724496409,,-0.4952706000949264,,1
434,b,a,a,a,a,,0.7145563153528587,1.7315213510156509,,0.6505444128411024,0
435,a,a,a,,,,-0.1271984924703199,,,0.0661954155543166,0
436,,,a,,,0.1320000636552341,,,,-2.411951460042059,1
437,a,a,a,,a,,,,,-0.3157202642489443,1
438,a,,,a,,,,,,1.0269373677530775,0
439,b,,,,,,0.7385385293823228,1.7772650153701317,,0.2747934087192224,0
440,b,b,b,,a,-1.2863331795320492,,3.236469141647186,-1.849548994493321,0.0298400078998336,0
441,,a,a,,,,,,,1.3497634339901534,0
442,,b,b,,b,,,,-0.887055528046343,,1
443,,b,b,b,,,0.5072500361623706,,,0.0724996010592149,0
444,,a,,,b,-0.8927883619382094,,-0.0197564782226472,,,1
445,a,,b,,a,0.5828073187641931,,-1.798678691357031,-1.3075222888504188,,1
446,a,b,b,b,a,-0.0770075027711715,-0.965605591128357,,,,1
447,b,a,b,,,1.6225648387108107,,-2.7946298256472226,1.310322998910152,,1
448,b,b,,b,a,-0.5650300946666729,,0.9847667855609782,,-0.155818802432316,1
449,,b,,b,a,-0.2710887486030225,1.9120299566541723,4.045580601868469,,,0
450,b,a,b,,,,-1.6475138375008185,-2.541596706552098,-1.137723936623542,-1.2496956391932863,1
451,,b,b,a,,,,,,,1
452,,,b,b,,1.6191252374339968,0.4212512468850216,0.7732502394369112,-2.076800881269984,,1
453,,,b,,,-0.2193276805712802,-1.0378478037967902,,,,1
454,,a,a,,,-0.0105403991245471,,0.4317958057293175,,0.5393354191808449,0
455,a,b,b,,a,2.1759606372908737,0.7699670579494053,1.6426524224570065,1.906502157709212,1.287150087624375,0
456,b,,,,,,,,-0.6881217452335701,-0.1860664568381115,1
457,,b,,,,0.7801067243395948,,1.5120809492959872,-1.4376950007285447,-0.3390789862444777,0
458,b,,,a,a,-0.5578113852560226,-0.8153211197623145,-1.8244920923639327,0.2040645478338816,,0
459,b,,a,,b,0.0187157283676495,-0.7451220118893699,,,,1
460,,,a,a,,,,,1.6175671724339171,,1
461,,,,a,a,,,,,0.4873538706105201,0
462,,a,a,,a,-0.2310847435633236,,,,-0.2891286773345498,1
463,a,,,,b,-0.2331036951838804,0.5168794003657944,1.4465303659131783,,,0
464,a,a,,b,b,,,-0.3976339833865231,-0.9142872898294976,-0.7993890998610113,1
465,a,a,a,,b,0.0468298219543446,,,,,1
466,b,,b,,a,-0.4757659808094887,,,,0.8124877581434493,0
467,,b,,,a,,-0.128338995374717,,0.4783647596463187,0.2059720026422233,1
468,a,,a,,,1.2568426673390924,,1.820772521282739,,,0
469,,a,,,b,-1.1588545806119914,,,,,1
470,a,,,a,a,-0.15678275738068,,,-1.723172093811146,-0.1110979443376777,1
471,a,,,,,0.4276590288902515,,,,,1
472,a,a,,,,,0.0573825515584076,,,,0
473,b,,a,,a,,,,,,0
474,,,,a,b,,-2.6829287069719645,-5.009535849193431,0.5795491247029494,,1
475,a,b,,,,-0.2867819712765782,,-3.330890194986095,,-1.0066295002832732,1
476,a,b,,,a,,,,0.6324757945350287,,1
477,a,b,,a,b,1.665658174204182,,1.3372924880654238,2.2085073727143203,,0
478,a,,a,,b,0.1756180976957617,0.3193058789039342,0.3075738643360567,,,0
479,,,a,,b,0.9164944149471984,-1.472369002765055,,-1.2121143868292032,-1.1489356264283366,1
480,a,a,a,a,,,-0.7172282448678842,,-0.9038364422602888,,1
481,,,a,,,,,,,-0.1229692717433637,0
482,a,a,b,b,,-0.8220186183654076,0.2030450870257333,-0.09448177073861,,0.4873741684472998,0
483,b,,b,,b,0.2891810251556191,-0.598098087446817,,0.7969561962465058,0.1447297539908655,1
484,a,b,,,b,,-0.2355009897377447,,,,0
485,,,a,b,,-0.3536679524295775,,-0.7405941864435798,,-0.3784589607763544,1
486,,a,a,,,,-1.9980107645506195,-4.273153131744383,1.5484337145504343,-0.2457349621660001,0
487,,,b,a,b,0.1586787866330497,0.6596533847761823,1.276903211849579,,,0
488,,a,,,,,,,0.4797655353479493,0.230154797679175,0
489,,a,,,a,,-0.5037354575930552,-1.1059283252366403,,-0.0757688362748449,0
490,a,a,,,,,-0.5453116005755199,,,,0
491,a,a,,,a,-1.6700206329755105,-0.1543125208721759,,,0.0845864313864083,0
492,,a,a,a,a,,0.0325978793698455,,0.0061151606917575,,0
493,,,b,,b,,-0.2381085020891465,-0.1917460008770147,0.2722942989448184,,1
494,,a,,,,1.6628232009438224,-0.9898358487503904,,,-0.2044048849094163,0
495,,,b,a,b,,-0.2913325099971859,,,0.0961949711745026,1
496,b,a,a,b,,-0.6180215342619846,,,,,0
497,a,b,,,b,,,-0.6210034358253684,0.9337783167793674,,1
498,b,a,a,a,,,0.5909072475436863,1.2521896155930765,,,0
499,,,a,b,b,,0.7953237340968021,,,,1
500,,b,b,,a,0.3625251840223572,,-2.336090394997996,,,1
501,a,,b,,,,-0.778067419444022,,1.1150730480992568,,1
502,b,,,a,a,-0.4021516833169744,,,0.6976389425165583,-0.0341751049576446,0
503,,,b,a,b,0.7340216113051288,,4.309328972449844,1.459432901572186,1.9480128373597068,1
504,,,b,,,,,3.1995482386623104,0.9341898920104388,,0
505,,,a,b,b,,,,,-1.411310902316889,1
506,a,a,,,b,,0.2284888233632521,0.5637307215205447,,0.3516125973680317,0
507,,,,b,b,,-0.9353480647890796,,-0.0385134401488978,,1
508,a,a,a,a,a,,,1.6197178207880143,,,0
509,a,,a,a,b,,,,0.4610182748880194,,0
510,a,b,b,,a,,0.0029851184732295,0.3157499638418805,,,1
511,b,,b,b,a,-1.2199532713125305,,,-1.6514225884982934,-0.3576478083245292,0
512,b,,b,a,b,,,,,-0.0186350080441258,1
513,b,b,a,a,b,-0.6789456998500037,,-0.3352623138214937,,,0
514,,b,,a,,,,1.797094312905232,,0.4512660105627638,0
515,b,b,,,,,,,,,1
516,,a,,a,,1.753336698089382,0.3412019030748331,0.6426503178016243,,0.199307675844104,0
517,,,a,a,a,0.9159217061151071,,,0.6978961196593314,,0
518,,,,,,-1.3360561235349724,,,,,0
519,,,a,,a,-0.7338514084156784,1.3117589281807391,,,0.6050501207013557,0
520,a,,b,b,a,-0.4832105333628188,-0.2412296908342807,,,,1
521,,,,,,,,0.1185193935071375,,,0
522,a,,b,a,b,,1.7950343884169764,,,0.7305681985792482,0
523,b,,,a,a,,,,0.9551509379443992,0.1756489315241488,1
524,,,b,a,,-0.1475622291878492,-0.3333687468145505,,,,1
525,,,a,a,,-0.1360778184782744,,-1.488294388134936,,-0.1399341072694768,0
526,a,a,,,,1.0079502238518585,,-0.1392905081339085,,,1
527,b,b,,,b,3.097551741532849,,-0.160490648789488,,,0
528,a,,,a,a,-0.0685021813251926,-0.5836672850946462,-1.7701327805226934,,,0
529,,b,a,b,,1.111067803378876,0.0394496774274861,,,-0.1669256444735983,1
530,,,,,,,0.7359285037344835,,-0.0184728082864245,,0
531,a,b,,a,,,-0.6878802311580333,-1.024027606243468,-1.103774830250435,,1
532,,,,a,,,0.3004993044954291,,,,0
533,,a,,,,0.8636562184060208,-0.6388488521222997,-1.2055058548335034,,,1
534,b,,,,,-0.9338688559255874,0.5049228206596518,,,,1
535,a,b,b,,,-0.5528187337899064,,,,-0.7323635473968659,1
536,,,b,b,a,-1.4016901400961963,0.3133851601644745,0.524022768714439,-0.4215873925486079,,1
537,b,,,a,b,,1.0956541476634611,,,,0
538,,b,,a,,,,,,,0
539,a,,b,a,,0.5306175402645165,,-0.97936496534058,0.4372943313585729,,1
540,a,,b,,a,-0.0913558505629939,-0.9959917229312666,,-0.6809645998480321,,1
541,a,b,,b,b,,,-0.1893871142599615,-0.4934165476479332,-0.4543554936421718,1
542,b,,,,b,,,-0.017378380578604,-0.0417159795630959,-0.2459100094373818,1
543,,,,b,,-0.1625420374270298,,,-0.6287826990023554,,1
544,,a,,a,a,,0.2228093507907716,,,0.1331654127300006,0
545,a,a,a,a,,,,,,1.2932886685925795,0
546,,b,b,,a,,,2.12920593363942,-1.2266995013792956,-0.1388537345798685,0
547,,,b,b,a,,-0.7937759058819294,,-0.7840592203182369,,1
548,a,a,,,a,,-0.4323599160271335,-1.160515507292937,,,0
549,a,,b,b,,,,,-0.30980581179575,0.1224324698973155,0
550,,b,b,b,,,3.42248917116934,6.534694712653873,-0.4049588219754849,,0
551,,a,b,,a,,0.5515389066448118,1.4054282047941329,0.8569635488245958,,0
552,a,a,,,b,-1.5907046019872688,,,,-0.8523820676889596,1
553,a,a,,,,2.0012771919986005,-0.3413881759378618,-0.4482749021132565,,-0.6033677800735845,1
554,,a,b,,,-0.4928887474539316,-0.568627727403621,,0.6530691803605866,0.0239267454929005,1
555,a,,a,b,b,,,,,,0
556,b,a,a,,a,-1.3830988049263948,,,1.399178462031917,,0
557,b,a,b,a,a,0.6021535286849639,0.0378516869096016,,0.2996523308578937,0.0368100186198762,1
558,b,,,,a,0.411091763382347,,-1.0433571055982995,,-0.4758620720434738,1
559,b,,,a,a,1.9309847197853671,,1.3321028792608895,0.8302592969712028,0.8813117852023387,0
560,,b,,,b,,,1.950009820449164,,,0
561,,,,,,-0.0853404058855557,,-0.136271345640864,,,1
562,a,a,,a,,0.8636080605447863,,0.0311688485240089,0.6816625436353213,,0
563,b,,,b,,-1.364314648838817,1.1770465018769098,2.1197064808778774,-0.607296160659248,0.3581186014180628,1
564,b,,,b,b,0.7127608501637878,0.5598737617703925,0.743498030886089,,0.3358826681612752,0
565,,,,,b,,,2.098884161932986,,-0.5364327517795128,1
566,,,,,b,0.0819306207437006,0.0242814447059247,-0.1146130122259962,,0.0829220639555124,1
567,,,,,,0.3132857955062381,,-0.2520225144993654,1.6120534980853445,,0
568,b,,,,a,,0.8469359404560388,,-0.5778142760495023,,0
569,,b,b,a,,-0.3819284623869393,,,1.8054987524303607,,0
570,,a,a,,b,1.1925022910124727,,0.7378178347355308,,,0
571,,b,,,,2.1077779489234194,,0.0055666417832674,,-0.5614930178532244,1
572,,,,,a,-0.2095869992660053,,0.6180608781794754,,-0.5163895321505277,1
573,,,b,a,b,-1.157490421531482,1.8862891707131704,,0.3820584956045449,1.1164579189602295,0
574,a,,a,b,b,,,,-0.9518813269988424,,1
575,b,b,b,a,,2.3851020112445767,,,1.5528537775728937,0.9783745009499072,0
576,,b,,a,,-0.8581211646173786,,,,,1
577,b,,b,a,b,,,2.725202789248772,0.2336638179106442,0.5933823006665646,0
578,,b,,a,b,,,,,,1
579,b,a,a,,,,1.1453540272937586,2.0387824693381407,1.442302967227426,1.235559505780511,0
580,b,,a,a,a,,,,,0.7287329761335001,0
581,b,a,,,,,-0.3537866992596443,,1.0826171681421417,0.3338388534735281,0
582,,a,a,b,,1.075041997040222,,-1.411188541827877,-1.3087254336692942,,1
583,b,b,b,,b,,,1.3068485220143242,,0.8442532650729492,0
584,b,,a,b,b,,,,,-1.3499206252338654,1
585,,b,,b,b,0.191011089570022,,,,-0.0567513386951264,1
586,,a,a,a,,,,-0.4443678592036703,,,0
587,b,,,,,-0.611737358284063,0.7383890042308332,1.440764705104714,-0.8894323824953307,-0.0048976398467179,0
588,b,b,,,a,1.978346264916399,,0.5931786378269963,,,0
589,a,a,,,,0.250503191199686,-0.6420055899731693,-1.0454199099812451,,-0.3281014283758431,0
590,,a,,b,,,,0.2183643477080001,,,1
591,,,a,,,,,-1.8435606131947724,,,1
592,a,,,,a,-0.3906260003827606,-0.7928587259234293,-1.8966514743013776,,-0.482394422155473,1
593,b,a,,a,,-0.8999469111107765,0.12632146272595,,0.2424663035833716,0.2991836312593445,0
594,,a,,,,,,1.1293939637660948,0.1250818625753792,0.4892931793174429,0
595,,,,b,a,0.4960425745743185,,,-0.4300847381390016,0.0738517082470597,1
596,,a,a,,,,,-0.969062864594288,,,1
597,a,,b,a,,,0.2933357982596744,0.0141999781348647,,,1
598,b,b,b,a,,,,,,,1
599,,,b,,a,,,2.052025946179971,0.057572921848025,0.3968530405388218,1
600,a,,a,b,a,0.2360248050857998,,1.4791227622889078,,0.2541197685362545,0
601,,b,,,,,-1.295870072398759,,0.4170896796267966,,0
602,,,,,,,,1.3366124441566554,,-0.1136498726998035,0
603,,b,b,,a,,1.3096405523832932,2.5220753688797948,,,0
604,,b,b,,a,,,3.155156478512833,-1.0585922426747274,,1
605,a,a,a,,,,,,,-1.7663347373980292,1
606,b,,a,,,-0.8806020288326492,,,-1.5361626111360254,-0.8671225719621685,1
607,b,,,a,a,0.2882964734398768,0.6358804809630995,1.2263026240799857,,,0
608,,,a,a,a,,,,-0.0499162024182261,-0.3950189633586355,0
609,b,b,,b,,0.1025443888579658,-1.7013264939337651,,0.0930853061684752,-0.8203523926352172,1
610,a,,,,,0.164672412578053,0.8600609832328885,2.194011040868737,,,0
611,a,,,,b,0.5973532085693339,,1.8676860918487812,,0.5557308296715016,0
612,b,a,a,a,a,,,,0.3315482467037866,,0
613,b,,,a,b,0.0357157268551518,,-1.2808250688641716,0.4637574616597811,-0.0940906868986326,1
614,a,,,b,a,1.418538346881654,,0.4464407928859684,,,1
615,a,,,,,-0.4711573684869725,0.340501973848929,,,0.3780046997911604,0
616,a,,,,,,0.8980073613287942,,-0.9475900891999968,-0.1341100895724596,1
617,,,a,,,1.6341404153165442,0.1817709160486973,,0.9102957669366578,,0
618,b,a,a,,,,,,-0.2784042110396107,-0.8123467877892315,1
619,a,b,b,b,,,1.7828601313292294,,-0.0030754831395273,,0
620,a,b,a,,,0.2721586068176588,,,,,0
621,,,,b,b,0.4571384526850319,-0.9841864201753944,-1.575746165421168,-1.1818557314189422,-1.1145865368165635,1
622,a,,,,,,,,,,1
623,a,b,,a,,,,1.6174285231079804,,1.5365627542586844,1
624,,,b,b,,,-0.2921698189787343,,,,1
625,a,,,,,-0.4676402241889192,0.5250427938895855,1.1143402491186167,0.0599852171465257,0.1057103608732501,0
626,a,a,a,,a,,1.19699757390638,2.3072788409651963,0.1260977661086344,,0
627,,,,b,,,0.2248797558060394,,-0.2113463556318121,-0.1496550321549037,0
628,a,b,,,,1.146310451988955,,0.0418246958398697,,,1
629,,a,a,,b,-1.355691775502285,1.4215457094578994,2.333648879422249,-0.8004959902851735,,1
630,,a,,a,,,-1.3606842913141584,,0.5825009519632859,-0.2527905655443342,0
631,b,a,,,b,,,1.1973277358994034,-0.2958830729275323,,0
632,,b,,,b,-1.8553375036143085,,,0.1552993431699251,0.1285587137663039,1
633,,,b,,,,-0.7976272638275719,,1.045937362084571,,1
634,,b,b,,a,,-1.208553811404459,-2.3825365356510564,,-1.2192187721947034,1
635,b,a,a,b,b,,0.7827932319505359,1.6784900269979726,-0.7838248721382908,,1
636,,,b,,a,1.797301443065784,1.2064163804995214,2.705474806349052,-0.9640084846194944,0.1191582257786211,0
637,,b,,b,a,-0.9590095245090304,,1.670214813653481,-0.4251369911420142,,0
638,,b,,,a,,-0.9187018614939358,-2.291838817549295,,-1.2341535383590525,1
639,,,,,,,-0.0558465194162126,-0.0841724820310528,,0.6149293673842595,0
640,,,a,b,b,,,,,-0.301067483906256,1
641,,b,b,b,a,-1.353260811482209,-1.975563963228231,,,,1
642,,a,,,,1.012271658183256,0.2564241270657478,,,,0
643,,b,,,a,,1.0133244851272307,,,,0
644,,b,b,a,,1.1603012528985266,,1.3569155245125784,,-0.250139949094364,0
645,b,,a,a,,-1.785726377280112,,0.2932172363511774,1.3636892064360135,,0
646,,b,b,,,,-1.26209336450629,-3.09919747780273,,,1
647,,a,a,,a,1.6072070299332883,-1.0252111793737166,-1.978031049452533,0.5643043852522284,-0.0929881553182924,0
648,,a,b,b,,-0.4483904390297314,0.6385509910346995,0.8191691350852253,-0.4358631908770016,,0
649,a,,b,,b,,,,-1.1277936994350026,0.384148968943574,0
650,,a,,a,,,,,,,0
651,,,a,,b,,,-1.4077576505587237,,,1
652,b,,a,,,,,,,0.3271474960872507,0
653,b,a,a,,,-0.065001232113335,0.1149148221351789,0.3273066805195248,,-0.7513673598594401,1
654,,,a,b,a,-0.4857880656714209,,,-0.2141211855538925,0.3063918345066511,0
655,b,,,,,,,1.1526077868903164,,,1
656,,,b,a,a,,0.887403385926692,,0.8911792081413268,0.9558215106386724,0
657,b,a,,a,,,,2.828158940551621,,1.1623141274977875,0
658,,b,b,a,b,-2.022209144158546,1.521013924765588,2.905318322163968,,,0
659,a,,b,,,,,0.487978997904925,,,1
660,a,a,a,b,b,1.0965876963436592,2.3968379550887517,,-0.2363933454624492,1.255898869962991,0
661,b,,,,,0.4461996053156034,,,,0.8157091529900732,0
662,,,b,a,,1.0100412126698473,0.4958237145767861,,,1.5314774930308326,0
663,b,b,,,b,,0.1590164939361414,-0.1465508829857028,,0.176070261342225,1
664,a,,,,b,0.0236839083493261,,1.6115904437491804,0.2055021986449245,0.5844375945929534,0
665,,,a,,b,0.0911365723680081,,3.191726325682513,-0.5600985345500852,,0
666,,a,a,a,,,,3.4016679111697963,1.0327203138864671,,0
667,b,a,a,b,b,,,,,,0
668,,a,a,a,,-1.1423466104040705,,,,0.71105143136953,0
669,,,,,,0.4722417437403495,0.7234841459605054,1.3458961822449442,,0.9336427144192334,0
